code_int;ext_arrete_covid;etablissement;adresse;geopoint;domaine_activite;terrasse_sur_stationnement;terrasse_ouverte;terrasse_fermee;extension_terrasse;terrasse_marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11427.pdf;;EAT SUSHI;2 Place Intérieure Saint Cyprien 31300 TOULOUSE;43.597705,1.431615;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11431.pdf;;SOLANEKO;9 Rue Reclusane 31300 TOULOUSE;43.598636,1.433285;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11452.pdf;;LE FILOCHARD;6 Place du Pont Neuf 31000 TOULOUSE;43.599726,1.440877;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11465.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11465_COVID.pdf;HOTEL BRISTOL;75 Rue de Bayard 31000 TOULOUSE;43.611357,1.452169;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11468.pdf;;CHEZ ADAM;26 Avenue des Etats Unis 31200 TOULOUSE;43.628169,1.433336;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11532.pdf;;SLD CAFE;55 Rue des Filatiers 31000 TOULOUSE;43.599639,1.44385;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11535.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11535_COVID.pdf;RAS LA TASSE;3 Rue du Puits Vert 31000 TOULOUSE;43.601826,1.443929;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11537.pdf;;LE P'TIT GOURMAND;7 Boulevard Lascrosses 31000 TOULOUSE;43.610977,1.437534;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11598.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11598_COVID.pdf;LE PYRENEEN;14 Allées du Président Franklin Roosevelt 31000 TOULOUSE;43.605318,1.448445;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11603.pdf;;L'INDE;14 Rue des Filatiers 31000 TOULOUSE;43.598338,1.44423;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11616.pdf;;BRASSERIE LE CAPOUL;13 Place du Président Thomas Wilson 31000 TOULOUSE;43.605097,1.446869;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11677.pdf;;LE COQ D'OR;58 Boulevard Lazare Carnot 31000 TOULOUSE;43.604984,1.449754;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11688.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11688_COVID.pdf;MONSIEUR GEORGES;20 Place Saint Georges 31000 TOULOUSE;43.601874,1.448095;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11690.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11690_COVID.pdf;LE WALLACE;14 Place Saint Georges 31000 TOULOUSE;43.602294,1.447244;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11693.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11693_COVID.pdf;BOULANGERIE SAINT-GEORGES;6 Place Saint Georges 31000 TOULOUSE;43.601892,1.447402;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11757.pdf;;LES MIETTES;65 Boulevard Armand Duportal 31000 TOULOUSE;43.61005,1.434624;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11815.pdf;;LE BELLEFONTAINE;61 Allée de Bellefontaine 31100 TOULOUSE;43.565585,1.400297;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11888.pdf;;OH MANGEZ MOI;64 Boulevard de Strasbourg 31000 TOULOUSE;43.609949,1.444584;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11918.pdf;;LE BYBLOS;6 Place du Président Thomas Wilson 31000 TOULOUSE;43.604377,1.447212;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11976.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11976_COVID.pdf;LE PETIT VOISIN;37 Rue Peyrolières 31000 TOULOUSE;43.601515,1.440646;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12301.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12301_COVID.pdf;LE DUPLEX;24 Allées Jean Jaurès 31000 TOULOUSE;43.605909,1.449508;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12401.pdf;;BOUCHERIE TRAITEUR;12 Place Jeanne d'Arc 31000 TOULOUSE;43.609209,1.446614;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12462.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12462_COVID.pdf;L'ACCESSOIRE;34 Rue des Teinturiers 31300 TOULOUSE;43.596414,1.432778;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12510.pdf;;LA ROSE DE TUNIS;51 Boulevard de Strasbourg 31000 TOULOUSE;43.609297,1.444645;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12658.pdf;;FATY DELICES;35 Port Saint Sauveur 31000 TOULOUSE;43.598224,1.455816;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/13046.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/13046_COVID.pdf;LA COMPAGNIE FRANCAISE;56 Rue d'Alsace Lorraine 31000 TOULOUSE;43.607946,1.4458;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/13898.pdf;;SANDYAN;54 BIS Rue d'Alsace Lorraine 31000 TOULOUSE;43.607583,1.445795;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/14123.pdf;;LE REX DE L'HUMOUR;15 Avenue Honoré Serres 31000 TOULOUSE;43.61196,1.438326;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/14988.pdf;;A LA BOULANGERIE D ANGELINE;30 Boulevard Delacourtie 31400 TOULOUSE;43.583583,1.450337;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15377.pdf;;PIMP MY BURGER;54 Avenue Jules Julien 31400 TOULOUSE;43.576138,1.451298;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15813.pdf;;O CHICKEN CHEESE;57 Boulevard de Strasbourg 31000 TOULOUSE;43.609551,1.444381;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15931.pdf;;THE COFFEE POT;2 Place du Peyrou 31000 TOULOUSE;43.607359,1.439835;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16199.pdf;;JIPOON THAI;24 Avenue de l'URSS 31400 TOULOUSE;43.58239,1.448839;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16314.pdf;;LES 3 BRIOCHES;21 Rue Lafayette 31000 TOULOUSE;43.604963,1.445278;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16518.pdf;;LE BISTROT DU MATOU;6 Place Dominique Martin Dupuy 31000 TOULOUSE;43.600238,1.45396;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16679.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16679_COVID.pdf;LE GRAND ZINC;2 Boulevard Lascrosses 31000 TOULOUSE;43.611526,1.437873;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16758.pdf;;FLEUR DE LOTUS;8 Rue du Pont Montaudran 31000 TOULOUSE;43.598935,1.455255;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16955.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16955_COVID.pdf;COSMOPOLITAIN;1 Rue des Trois Journées 31000 TOULOUSE;43.60486,1.448276;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/17194.pdf;;LA PERLE DES OCEANS CHEZ JEANNOT;1 Rue de Bayard 31000 TOULOUSE;43.608269,1.446555;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/17674.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/17674_COVID.pdf;LE GRAIN DE BLE;32 Rue Pierre-Paul Riquet 31000 TOULOUSE;43.604248,1.45429;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/17805.pdf;;BRASSERIE MARIE;8 Avenue de l'URSS 31400 TOULOUSE;43.583512,1.448395;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/18469.pdf;;PIZZERIA DEL BARRIO;98 Route d'Albi 31200 TOULOUSE;43.634582,1.463706;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/18658.pdf;;ALOY THAI;16 Rue d'Austerlitz 31000 TOULOUSE;43.606329,1.4475;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/18828.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/18828_COVID.pdf;THE FOUR MONKEYS;7 Rue de Metz 31000 TOULOUSE;43.599975,1.441706;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/18957.pdf;;O COUP DANS L'AILE;26 Rue du Languedoc 31000 TOULOUSE;43.596377,1.445718;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/19583.pdf;;LE CLUB;5 Rue de la Fonderie 31000 TOULOUSE;43.594645,1.443506;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/19685.pdf;;LA PANETIERE;2 Place Auguste Lafourcade 31400 TOULOUSE;43.591861,1.444375;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/19704.pdf;;LE COYOTE BURGERS;3 Place du Peyrou 31000 TOULOUSE;43.607472,1.439698;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/20041.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/20041_COVID.pdf;LES TETES D'AIL;6 Rue de la Fonderie 31000 TOULOUSE;43.594757,1.443572;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/20278.pdf;;EL CHIVITO;15 Rue des Blanchers 31000 TOULOUSE;43.602294,1.438074;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/20376.pdf;;ANTIPODES;9 Rue du Pont Saint Pierre 31300 TOULOUSE;43.599083,1.43264;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/20413.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/20413_COVID.pdf;L'ALIMENTATION;3 Rue Maurice Fonvieille 31000 TOULOUSE;43.604092,1.448181;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/20658.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/20658_COVID.pdf;LA BINOCLE;10 Rue Alexandre Fourtanier 31000 TOULOUSE;43.602006,1.448468;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/21450.pdf;;LES DELICES DE VIADIEU;91 Rue Achille Viadieu 31400 TOULOUSE;43.590136,1.444491;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/21460.pdf;;CHEZ CAROLINE;14 Rue du Canon d'Arcole 31000 TOULOUSE;43.612035,1.436352;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/21659.pdf;;LE BAZACLE;1 Allée de Brienne 31000 TOULOUSE;43.604144,1.433954;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/21720.pdf;;ZORKOT;3 Place Pierre-Paul Riquet 31000 TOULOUSE;43.607509,1.454061;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/22258.pdf;;EKYLIBRE;23 Rue du Fourbastard 31000 TOULOUSE;43.602513,1.446163;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/22299.pdf;;DREAM INDIA;7 Rue des Gestes 31000 TOULOUSE;43.602987,1.442739;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24029.pdf;;MEET THE MEAT KANTEEN;14 Boulevard de Strasbourg 31000 TOULOUSE;43.607003,1.447642;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24297.pdf;;BIG FERNAND;11 Allées du Président Franklin Roosevelt 31000 TOULOUSE;43.605621,1.448164;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24481.pdf;;BOUCHERIE TRAITEUR CHEZ REGIS;10 Place Jeanne d'Arc 31000 TOULOUSE;43.609353,1.446714;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24500.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24500_COVID.pdf;O THE DIVIN;6 Rue Baour Lormian 31000 TOULOUSE;43.602936,1.444056;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24579.pdf;;BISTRO REGENT;14 Place Saint Georges 31000 TOULOUSE;43.602294,1.447244;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24619.pdf;;LA FABRIC;9 Place du Capitole 31000 TOULOUSE;43.604001,1.442876;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24633.pdf;;CRIOLLO CHOCOLATIER;2 Place Saint Etienne 31000 TOULOUSE;43.599682,1.449114;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/24879.pdf;;LES MERLES MOQUEURS;8 Allée Maurice Sarraut 31000 TOULOUSE;43.59584,1.422499;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/25293.pdf;;NEW YORK STORY;168 Rue Henri Desbals 31000 TOULOUSE;43.582775,1.414651;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/25362.pdf;;CAFE CHOUCHOU;37 Rue des Filatiers 31000 TOULOUSE;43.599077,1.443969;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/25497.pdf;;TACOS AVENUE;40 Rue de Bayard 31000 TOULOUSE;43.609803,1.449668;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/25655.pdf;;DELICES MATABIAU;71 Rue de Bayard 31000 TOULOUSE;43.611219,1.451916;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/25881.pdf;;LES TROIS SAGES;5 Place Rouaix 31000 TOULOUSE;43.599378,1.445347;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26091.pdf;;LA PETITE ADRESSE;45 Rue des Tourneurs 31000 TOULOUSE;43.601047,1.445003;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26587.pdf;;L'AUTAN;58 Boulevard d'Arcole 31000 TOULOUSE;43.611788,1.438842;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26791.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26791_COVID.pdf;TAPEO;3 Rue Henry de Gorsse 31000 TOULOUSE;43.59797,1.442308;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/26848.pdf;;SAPORI D'ITALIA BY ANTONIO;2 Place Dominique Martin Dupuy 31000 TOULOUSE;43.600171,1.453428;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27280.pdf;;O LOCAL BIO;143 Grande-Rue Saint Michel 31000 TOULOUSE;43.590727,1.445159;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27282.pdf;;MILE END;1 Rue Clémence Isaure 31000 TOULOUSE;43.600673,1.440843;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27406.pdf;;PIZZA LOPEZ;24 Place Dominique Martin Dupuy 31000 TOULOUSE;43.599822,1.453739;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27607.pdf;;THE WANTED JACK SALOON;2 Rue Raymond IV 31000 TOULOUSE;43.609434,1.44681;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27644.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27644_COVID.pdf;MILLE ET UNE PATES RESTAURANT;1 bis Rue Mirepoix 31000 TOULOUSE;43.603441,1.44191;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27750.pdf;;LE SHAHI DHABA;8 Rue Maury 31000 TOULOUSE;43.605065,1.453519;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27755.pdf;;BUFFLE DOR;46 44 Place Nicolas Bachelier 31000 TOULOUSE;43.606664,1.452346;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27764.pdf;;LES SAVEURS ORIENTALES DE JANNA;30 Avenue Jules Julien 31000 TOULOUSE;43.575145,1.451689;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27813.pdf;;LE COEUR D'AMANDE;49 Rue Pierre-Paul Riquet 31000 TOULOUSE;43.604213,1.454113;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27819.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27819_COVID.pdf;LE TROQUET GARONNE;132 Avenue de Muret 31000 TOULOUSE;43.58454,1.427996;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27823.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/27823_COVID.pdf;LA MANUFACTURE DES CARMES;35 Rue de Rémusat 31000 TOULOUSE;43.607111,1.445075;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
